KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units;$$;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA
60595259OSFM10608383;SS25;HEADWEAR;60595259;0;FRUIT GRAPHIC TRUCKER STLCAR  EVG;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;KEY COLLECTION;FRUIT GRAPHIC;NO;940;940 AF TRUCKER;;BASEBALL;MLB;ST. LOUIS CARDINALS;GREEN PSTL;1J2;"""Crown &amp; Button: 84% NYLON, 16% SPANDEX, Mids &amp; Rears: 100% POLYESTER, Visor &amp; Undervisor: 84% NYLON, 16% SPANDEX""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;APRIL;312;3494.4;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608383;EMEA SS25
60595260OSFM10608118;SS25;HEADWEAR;60595260;0;TONAL CHECK TRUCKER NEYYAN  NVY;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;TONAL CHECK;NO;940;940 AF TRUCKER;;BASEBALL;MLB;NEW YORK YANKEES;NAVY;1J1;Crown, Visor & Button: 100% POLYESTER, Mids & Rears: 100% POLYESTER;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;492;5510.4;4500459386;;;;;; 10/18/2024;;;17.5;2122674;10608118;EMEA SS25
60595261OSFM10608118;SS25;HEADWEAR;60595261;0;TONAL CHECK TRUCKER LOSLAK  GRA;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;TONAL CHECK;NO;940;940 AF TRUCKER;;BASKETBALL;NBA;LOS ANGELES LAKERS;GREY;1J1;Crown, Visor & Button: 100% POLYESTER, Mids & Rears: 100% POLYESTER;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;372;4166.4;4500459386;;;;;; 10/18/2024;;;17.5;2122674;10608118;EMEA SS25
60595262OSFM10608383;SS25;HEADWEAR;60595262;0;FRUIT GRAPHIC TRUCKER NEYYAN  COP;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;KEY COLLECTION;FRUIT GRAPHIC;NO;940;940 AF TRUCKER;;BASEBALL;MLB;NEW YORK YANKEES;DARK PINK;1J2;"""Crown &amp; Button: 84% NYLON, 16% SPANDEX, Mids &amp; Rears: 100% POLYESTER, Visor &amp; Undervisor: 84% NYLON, 16% SPANDEX""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;APRIL;312;3494.4;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608383;EMEA SS25
60595263OSFM10608383;SS25;HEADWEAR;60595263;0;FRUIT GRAPHIC TRUCKER LOSDOD  PAB;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;KEY COLLECTION;FRUIT GRAPHIC;NO;940;940 AF TRUCKER;;BASEBALL;MLB;LOS ANGELES DODGERS;PASTEL BLUE;1J2;"""Crown &amp; Button: 84% NYLON, 16% SPANDEX, Mids &amp; Rears: 100% POLYESTER, Visor &amp; Undervisor: 84% NYLON, 16% SPANDEX""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;APRIL;396;4435.2;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608383;EMEA SS25
60595264OSFM10608118;SS25;HEADWEAR;60595264;0;TONAL CHECK TRUCKER CHIBUL  BLK;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;TONAL CHECK;NO;940;940 AF TRUCKER;;BASKETBALL;NBA;CHICAGO BULLS;BLACK;1J1;Crown, Visor & Button: 100% POLYESTER, Mids & Rears: 100% POLYESTER;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;366;4099.2;4500459386;;;;;; 10/18/2024;;;17.5;2122674;10608118;EMEA SS25
60595270SM10608404;SS25;HEADWEAR;60595270;0;NBA WORDMARK 9FIFTY CHIBUL  WHIBLK;SM-ML;SM;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;950;950;;BASKETBALL;NBA;CHICAGO BULLS;WHITE;1J1;Visor & Undervisor: 100% COTTON, Crown & Button: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;MAY;267;3332.16;4500459387;;;;;; 10/22/2024;;;19.5;2122674;10608404;EMEA SS25
60595270ML10608404;SS25;HEADWEAR;60595270;0;NBA WORDMARK 9FIFTY CHIBUL  WHIBLK;SM-ML;ML;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;950;950;;BASKETBALL;NBA;CHICAGO BULLS;WHITE;1J1;Visor & Undervisor: 100% COTTON, Crown & Button: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;MAY;267;3332.16;4500459387;;;;;; 10/22/2024;;;19.5;2122674;10608404;EMEA SS25
60595271SM10608404;SS25;HEADWEAR;60595271;0;NBA WORDMARK 9FIFTY LOSLAK  WHITRP;SM-ML;SM;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;950;950;;BASKETBALL;NBA;LOS ANGELES LAKERS;WHITE;1J1;Visor & Undervisor: 100% COTTON, Crown & Button: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;MAY;210;2620.8;4500459387;;;;;; 10/22/2024;;;19.5;2122674;10608404;EMEA SS25
60595271ML10608404;SS25;HEADWEAR;60595271;0;NBA WORDMARK 9FIFTY LOSLAK  WHITRP;SM-ML;ML;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;950;950;;BASKETBALL;NBA;LOS ANGELES LAKERS;WHITE;1J1;Visor & Undervisor: 100% COTTON, Crown & Button: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;MAY;210;2620.8;4500459387;;;;;; 10/22/2024;;;19.5;2122674;10608404;EMEA SS25
60595272OSFM10608383;SS25;HEADWEAR;60595272;0;NBA TECH 9FORTY MIAHEA  CAR;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;TECH;NO;940;940;;BASKETBALL;NBA;MIAMI HEAT;DARK RED;1J1;Crown, Visor, Undervisor, Button & Strap: 55% NYLON, 45% POLYESTER;LIFESTYLE;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679923791;DANIEL SALDIVAR;DAVID OSTOS;APRIL;316;4247.04;4500459386;;;;;; 10/18/2024;;;21;2122674;10608383;EMEA SS25
60595273OSFM10608383;SS25;HEADWEAR;60595273;0;NBA TECH 9FORTY LOSLAK  PRP;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;TECH;NO;940;940;;BASKETBALL;NBA;LOS ANGELES LAKERS;PURPLE;1J1;Crown, Visor, Undervisor, Button & Strap: 55% NYLON, 45% POLYESTER;LIFESTYLE;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679923791;DANIEL SALDIVAR;DAVID OSTOS;APRIL;306;4112.64;4500459386;;;;;; 10/18/2024;;;21;2122674;10608383;EMEA SS25
60595276OSFM10608404;SS25;HEADWEAR;60595276;0;NBA FLOWER TRUCKER BOSCEL  KGR;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;940;940 AF TRUCKER;;BASKETBALL;NBA;BOSTON CELTICS;GREEN;1J1;"""Crown &amp; Button: 84% NYLON, 16% SPANDEX, Mids &amp; Rears: 100% POLYESTER, Visor &amp; Undervisor: 84% NYLON, 16% SPANDEX""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MAY;418;4681.6;4500459388;;;;;; 10/17/2024;;;17.5;2122674;10608404;EMEA SS25
60595277OSFM10608383;SS25;HEADWEAR;60595277;0;NBA TECH 9FORTY CHIBUL  NOV;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;TECH;NO;940;940;;BASKETBALL;NBA;CHICAGO BULLS;GREEN MED;1J1;Crown, Visor, Undervisor, Button & Strap: 55% NYLON, 45% POLYESTER;LIFESTYLE;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679923791;DANIEL SALDIVAR;DAVID OSTOS;APRIL;342;4596.48;4500459386;;;;;; 10/18/2024;;;21;2122674;10608383;EMEA SS25
60595278OSFM10608404;SS25;HEADWEAR;60595278;0;NBA FLOWER TRUCKER LOSLAK  TRP;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;940;940 AF TRUCKER;;BASKETBALL;NBA;LOS ANGELES LAKERS;PURPLE;1J1;"""Crown &amp; Button: 84% NYLON, 16% SPANDEX, Mids &amp; Rears: 100% POLYESTER, Visor &amp; Undervisor: 84% NYLON, 16% SPANDEX""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MAY;508;5689.6;4500459388;;;;;; 10/17/2024;;;17.5;2122674;10608404;EMEA SS25
60595279OSFM10608404;SS25;HEADWEAR;60595279;0;NBA FLOWER TRUCKER BRONET  DGR;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;940;940 AF TRUCKER;;BASKETBALL;NBA;BROOKLYN NETS;GREY;1J1;"""Crown &amp; Button: 84% NYLON, 16% SPANDEX, Mids &amp; Rears: 100% POLYESTER, Visor &amp; Undervisor: 84% NYLON, 16% SPANDEX""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MAY;298;3337.6;4500459388;;;;;; 10/17/2024;;;17.5;2122674;10608404;EMEA SS25
60595281OSFM10608404;SS25;HEADWEAR;60595281;0;NBA FLOWER TRUCKER CHIBUL  BLK;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;940;940 AF TRUCKER;;BASKETBALL;NBA;CHICAGO BULLS;BLACK;1J1;"""Crown &amp; Button: 84% NYLON, 16% SPANDEX, Mids &amp; Rears: 100% POLYESTER, Visor &amp; Undervisor: 84% NYLON, 16% SPANDEX""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MAY;520;5824;4500459388;;;;;; 10/17/2024;;;17.5;2122674;10608404;EMEA SS25
60595287OSFM10608412;SS25;HEADWEAR;60595287;0;NE TECH 9FORTY NEWERA  BLK;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;NE TECH;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BLACK;1J2;Crown, Visor, Undervisor, Button & Strap: 100% NYLON;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;JUNE;324;3628.8;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608412;EMEA SS25
60595288SM10608404;SS25;HEADWEAR;60595288;0;NBA WORDMARK 9FIFTY BOSCEL  WHIKGR;SM-ML;SM;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;950;950;;BASKETBALL;NBA;BOSTON CELTICS;WHITE;1J1;Visor & Undervisor: 100% COTTON, Crown & Button: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;MAY;180;2246.4;4500459387;;;;;; 10/22/2024;;;19.5;2122674;10608404;EMEA SS25
60595288ML10608404;SS25;HEADWEAR;60595288;0;NBA WORDMARK 9FIFTY BOSCEL  WHIKGR;SM-ML;ML;1.98359E+11;EMEA;JANUARY;45663;2M;UNISEX;KEY COLLECTION;FLOWER;NO;950;950;;BASKETBALL;NBA;BOSTON CELTICS;WHITE;1J1;Visor & Undervisor: 100% COTTON, Crown & Button: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;MAY;180;2246.4;4500459387;;;;;; 10/22/2024;;;19.5;2122674;10608404;EMEA SS25
60595289OSFM10608412;SS25;HEADWEAR;60595289;0;CONTRAST STITCH 9TWENTY NEWERA  BLKWHI;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;CONTRAST STITCH;NO;920;920;;NONE;NEW ERA BRANDED;NONE;BLACK;1J2;Crown, Visor, Undervisor, Button & Strap: 100% COTTON;LIFESTYLE;9008;;;;;31.99;10.24;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679899969;DANIEL SALDIVAR;DAVID OSTOS;JUNE;144;1474.56;4500460210;;;;;; 10/30/2024;Everbright Industrial Hong Kong Lim;CHINA;16;2122674;10608412;EMEA SS25
60595291OSFM10608412;SS25;HEADWEAR;60595291;0;CONTRAST STITCH 9TWENTY NEWERA  DKGWHI;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;CONTRAST STITCH;NO;920;920;;NONE;NEW ERA BRANDED;NONE;DARK GREEN;1J2;Crown, Visor, Undervisor, Button & Strap: 100% COTTON;LIFESTYLE;9008;;;;;31.99;10.24;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679899969;DANIEL SALDIVAR;DAVID OSTOS;JUNE;144;1474.56;4500460210;;;;;; 10/30/2024;Everbright Industrial Hong Kong Lim;CHINA;16;2122674;10608412;EMEA SS25
60595297OSFM10608404;SS25;HEADWEAR;60595297;0;NE OUTDOOR PATCH TRUCKER NEWERA  STN;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;NE OUTDOOR PATCH;NO;940;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J2;Crown Fronts, Visor & Button: 100% COTTON, Undervisor: 100% COTTON;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MAY;156;1747.2;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608404;EMEA SS25
60595298OSFM10608259;SS25;HEADWEAR;60595298;0;LICENSE PLATE TRUCKER NEWERA  STNDBL;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;LICENSE PLATE;NO;940;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J2;"""Crown Fronts: 100% COTTON, Button, Visor &amp; Undervisor: 100% COTTON, Mids &amp; Rears: 100% POLYESTER""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MARCH;360;4032;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608259;EMEA SS25
60595299OSFM10608412;SS25;HEADWEAR;60595299;0;NE TECH 9FORTY NEWERA  STN;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;NE TECH;NO;940;940;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J2;Crown, Visor, Undervisor, Button & Strap: 100% NYLON;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;JUNE;228;2553.6;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608412;EMEA SS25
60595300OSFM10608412;SS25;HEADWEAR;60595300;0;SUMMER PATCH TRUCKER NEWERA  STNORG;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;SUMMER GRAPHIC;NO;940;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J2;"""Crown Fronts, Visor &amp; Button: 100% COTTON, Undervisor: 100% COTTON, Mids &amp; Rears: 100% POLYESTER""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;JUNE;348;3897.6;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608412;EMEA SS25
60595301OSFM10608412;SS25;HEADWEAR;60595301;0;SUMMER PATCH TRUCKER NEWERA  BLKGRY;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;SUMMER GRAPHIC;NO;940;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;BLACK;1J2;"""Crown Fronts, Visor &amp; Button: 100% COTTON, Undervisor: 100% COTTON, Mids &amp; Rears: 100% POLYESTER""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;JUNE;336;3763.2;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608412;EMEA SS25
60595304OSFM10608249;SS25;HEADWEAR;60595304;0;NE BADGE 9FORTY NEWERA  BLK;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;NE METAL BADGE;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BLACK;1J1;Crown, Visor, Undervisor, Button & Strap: 100% COTTON;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;402;4502.4;4500459387;;;;;; 10/22/2024;;;17.5;2122674;10608249;EMEA SS25
60595305OSFM10608249;SS25;HEADWEAR;60595305;0;NE BADGE 9FORTY NEWERA  NOV;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;NE METAL BADGE;NO;940;940;;NONE;NEW ERA BRANDED;NONE;GREEN MED;1J1;Crown, Visor, Undervisor, Button & Strap: 100% COTTON;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;300;3360;4500459387;;;;;; 10/22/2024;;;17.5;2122674;10608249;EMEA SS25
60595306OSFM10608249;SS25;HEADWEAR;60595306;0;NE BADGE 9FORTY NEWERA  IVO;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;NE METAL BADGE;NO;940;940;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J1;Crown, Visor, Undervisor, Button & Strap: 100% COTTON;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;222;2486.4;4500459387;;;;;; 10/22/2024;;;17.5;2122674;10608249;EMEA SS25
60595307OSFM10608404;SS25;HEADWEAR;60595307;0;NE OUTDOOR PATCH TRUCKER NEWERA  BLK;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;NE OUTDOOR PATCH;NO;940;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;BLACK;1J2;Crown Fronts, Visor & Button: 100% COTTON, Undervisor: 100% COTTON;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MAY;144;1612.8;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608404;EMEA SS25
60595309SM10608383;SS25;HEADWEAR;60595309;0;NE CONTRAST 9FIFTY RC NEWERA  LTCMRN;SM-ML;SM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;KEY COLLECTION;NE CONTRAST;NO;950;RC950;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J2;Crown: 100% COTTON, Visor & Undervisor: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;APRIL;120;1497.6;4500459413;;;;;; 11/05/2024;;;19.5;2122674;10608383;EMEA SS25
60595309ML10608383;SS25;HEADWEAR;60595309;0;NE CONTRAST 9FIFTY RC NEWERA  LTCMRN;SM-ML;ML;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;KEY COLLECTION;NE CONTRAST;NO;950;RC950;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J2;Crown: 100% COTTON, Visor & Undervisor: 100% COTTON;LIFESTYLE;9008;;;;;38.99;12.48;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679917928;DANIEL SALDIVAR;DAVID OSTOS;APRIL;120;1497.6;4500459413;;;;;; 11/05/2024;;;19.5;2122674;10608383;EMEA SS25
60595311OSFM10608259;SS25;HEADWEAR;60595311;0;LICENSE PLATE TRUCKER NEWERA  NVYNVY;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;LICENSE PLATE;NO;940;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;NAVY;1J2;"""Crown Fronts: 100% COTTON, Button, Visor &amp; Undervisor: 100% COTTON, Mids &amp; Rears: 100% POLYESTER""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MARCH;264;2956.8;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608259;EMEA SS25
60595313OSFM10608259;SS25;HEADWEAR;60595313;0;LICENSE PLATE TRUCKER NEWERA  STNGRY;OSFM;OSFM;1.98359E+11;EMEA;JANUARY;45684;1M;UNISEX;SEASONAL COLLECTION;LICENSE PLATE;NO;940;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;LIGHT BEIGE;1J2;"""Crown Fronts: 100% COTTON, Button, Visor &amp; Undervisor: 100% COTTON, Mids &amp; Rears: 100% POLYESTER""";LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679908545;DANIEL SALDIVAR;DAVID OSTOS;MARCH;264;2956.8;4500459413;;;;;; 11/05/2024;;;17.5;2122674;10608259;EMEA SS25
6.05953E+18;SS25;HEADWEAR;60595320;0;VISOR CLIP 59FIFTY CHICUB  RSTBRS;678-800;678;1.98359E+11;EMEA;JANUARY;45663;1M;UNISEX;SEASONAL COLLECTION;VISOR CLIP;NO;5950;5950;;BASEBALL;MLB;CHICAGO CUBS;RUST/COPPER;1J1;"""Crown: 100% POLYESTER, Button &amp; Visor: 100% POLYESTER, Undervisor: 100% COTTON""";LIFESTYLE;9008;;;;;59.99;19.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;0.679946658;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;20;384;4500459386;;;;;; 10/18/2024;;;30;2122674;10608118;EMEA SS25
